Tijdstip vanaf;Office 1;Office 2;Office 3;Office 4;School
1-1-2021 00:00:00;9,7;4,7;1,8;19,5;1160,02
1-1-2021 00:15:00;9,2;4,7;1,7;20,5
1-1-2021 00:30:00;9,4;4,8;1,8;18,5
1-1-2021 00:45:00;9,4;5,1;1,8;17
1-1-2021 01:00:00;9,4;4,8;1,7;21
1-1-2021 01:15:00;9,6;4,6;1,8;17,5
1-1-2021 01:30:00;8,7;4,6;1,8;20
1-1-2021 01:45:00;9,8;4,6;1,8;20
1-1-2021 02:00:00;9,1;4,6;1,8;17
1-1-2021 02:15:00;9,3;4,6;1,8;20
1-1-2021 02:30:00;9,2;4,7;1,8;18
1-1-2021 02:45:00;8,9;4,7;1,8;18,5
1-1-2021 03:00:00;9,8;4,8;1,8;20
1-1-2021 03:15:00;8,9;4,6;1,8;17,5
1-1-2021 03:30:00;9,8;4,5;1,8;19,5
1-1-2021 03:45:00;8,6;4,7;1,8;20
1-1-2021 04:00:00;9,5;4,4;1,8;17,5
1-1-2021 04:15:00;9,2;4,7;1,7;20
1-1-2021 04:30:00;9,8;4,6;2;19
1-1-2021 04:45:00;10,8;5,2;1,8;21
1-1-2021 05:00:00;13,2;4,7;2;46,5
1-1-2021 05:15:00;19,3;8,7;2,1;67
1-1-2021 05:30:00;20,3;13,8;2;71,5
1-1-2021 05:45:00;20,8;12,5;2;69
1-1-2021 06:00:00;20,6;11,3;2,1;70,5
1-1-2021 06:15:00;20,5;11,9;2,1;70
1-1-2021 06:30:00;21,4;12,6;2,1;69
1-1-2021 06:45:00;20,3;12,1;2;72,5
1-1-2021 07:00:00;21,2;12,7;2,1;68,5
1-1-2021 07:15:00;20,2;12,6;2,1;72,5
1-1-2021 07:30:00;20,5;12,7;2,1;70,5
1-1-2021 07:45:00;21,3;12,8;2,1;69
1-1-2021 08:00:00;20,5;12,8;2,2;73,5
1-1-2021 08:15:00;21;12,6;2,1;71,5
1-1-2021 08:30:00;20,4;13,1;2;68,5
1-1-2021 08:45:00;20,5;12,4;2,2;71,5
1-1-2021 09:00:00;20,5;12,5;2,1;71
1-1-2021 09:15:00;21;12,2;2,1;68
1-1-2021 09:30:00;21,8;12,5;2;70,5
1-1-2021 09:45:00;19,8;12,5;1,9;69,5
1-1-2021 10:00:00;20,6;12,2;2;68
1-1-2021 10:15:00;20,1;12,2;1,9;71,5
1-1-2021 10:30:00;20,3;11,9;2;68,5
1-1-2021 10:45:00;20;12;2;69
1-1-2021 11:00:00;20,5;11,7;2,3;70,5
1-1-2021 11:15:00;19,9;11,7;2;69,5
1-1-2021 11:30:00;19,9;11,9;2;71,5
1-1-2021 11:45:00;17,9;11,7;2,1;68,5
1-1-2021 12:00:00;18,1;11,9;1,9;71
1-1-2021 12:15:00;18,2;11,7;2;71
1-1-2021 12:30:00;17,7;11,7;2;68,5
1-1-2021 12:45:00;17,9;11,1;1,9;71,5
1-1-2021 13:00:00;16,7;11,5;2;68
1-1-2021 13:15:00;17,5;11,2;1,9;70,5
1-1-2021 13:30:00;17,1;11,4;2;70
1-1-2021 13:45:00;17,5;11,3;1,9;68
1-1-2021 14:00:00;17,2;11,1;1,9;69,5
1-1-2021 14:15:00;17,1;11,4;2;68,5
1-1-2021 14:30:00;17,5;11,3;2;72
1-1-2021 14:45:00;17,1;11,4;1,9;68,5
1-1-2021 15:00:00;17,7;10,9;1,9;68
1-1-2021 15:15:00;17,2;11,1;2;71,5
1-1-2021 15:30:00;17,7;10,8;1,9;68
1-1-2021 15:45:00;17,3;11,6;2;70,5
1-1-2021 16:00:00;18,9;10,8;1,9;69,5
1-1-2021 16:15:00;17,4;11;2;68
1-1-2021 16:30:00;17,1;10,8;2;69
1-1-2021 16:45:00;16,9;10,6;2,1;69,5
1-1-2021 17:00:00;17,2;10,6;2;72,5
1-1-2021 17:15:00;17,5;10,8;2,1;71
1-1-2021 17:30:00;16,9;10,9;2;68
1-1-2021 17:45:00;17,6;11,1;2,1;71
1-1-2021 18:00:00;17,3;11,1;2,2;70
1-1-2021 18:15:00;17,9;11,3;1,8;68,5
1-1-2021 18:30:00;17;11,2;1,8;72,5
1-1-2021 18:45:00;17,6;11,3;1,8;69,5
1-1-2021 19:00:00;9,3;11,2;1,8;70
1-1-2021 19:15:00;8,3;11,6;1,7;72,5
1-1-2021 19:30:00;8,9;11,8;1,9;69,5
1-1-2021 19:45:00;8,3;11,5;1,7;72
1-1-2021 20:00:00;10,2;11,6;1,8;72
1-1-2021 20:15:00;9,2;4,7;1,8;69,5
1-1-2021 20:30:00;8,5;4,7;1,8;72
1-1-2021 20:45:00;8,6;4,8;1,8;72,5
1-1-2021 21:00:00;8,2;4,7;1,8;69,5
1-1-2021 21:15:00;9;4,7;1,8;72
1-1-2021 21:30:00;8,5;4,8;1,8;72
1-1-2021 21:45:00;8,5;5;1,8;70
1-1-2021 22:00:00;8,6;4,7;1,7;74
1-1-2021 22:15:00;8,4;4,6;1,8;71,5
1-1-2021 22:30:00;8,6;4,7;1,8;69,5
1-1-2021 22:45:00;8;4,6;1,8;71
1-1-2021 23:00:00;6,4;4,8;1,7;18,5
1-1-2021 23:15:00;5,8;5,1;1,8;20
1-1-2021 23:30:00;6,6;4,7;1,8;18,5
1-1-2021 23:45:00;6,2;4,8;1,8;17
2-1-2021 00:00:00;6,1;4,7;1,9;21,5;1135,68
2-1-2021 00:15:00;6,1;4,7;1,8;18,5
2-1-2021 00:30:00;6,1;4,7;1,8;19,5
2-1-2021 00:45:00;6,8;4,8;2,1;20,5
2-1-2021 01:00:00;6,1;4,8;1,8;18
2-1-2021 01:15:00;6,2;4,8;1,8;18,5
2-1-2021 01:30:00;6,1;4,7;1,8;20
2-1-2021 01:45:00;6;4,7;1,7;17,5
2-1-2021 02:00:00;6,7;4,7;1,9;21,5
2-1-2021 02:15:00;5,8;4,8;1,7;17
2-1-2021 02:30:00;6,3;4,7;1,8;20,5
2-1-2021 02:45:00;6,1;4,9;1,8;18,5
2-1-2021 03:00:00;7,4;5,4;1,8;18
2-1-2021 03:15:00;6,6;5;1,8;20,5
2-1-2021 03:30:00;6,3;4,6;1,8;18,5
2-1-2021 03:45:00;7,4;4,8;1,8;17,5
2-1-2021 04:00:00;7;4,7;1,8;21,5
2-1-2021 04:15:00;7,4;4,7;1,7;18,5
2-1-2021 04:30:00;6,4;4,9;1,8;19
2-1-2021 04:45:00;7,1;4,8;1,8;19,5
2-1-2021 05:00:00;7,1;4,9;1,8;18,5
2-1-2021 05:15:00;6,5;4,8;1,8;20
2-1-2021 05:30:00;6,9;4,8;1,8;20,5
2-1-2021 05:45:00;6,5;4,6;1,7;18
2-1-2021 06:00:00;7,1;5;1,7;22
2-1-2021 06:15:00;6,7;4,6;1,8;18,5
2-1-2021 06:30:00;7,2;4,7;1,8;20
2-1-2021 06:45:00;6,2;4,9;1,8;20,5
2-1-2021 07:00:00;7,2;5,3;2,1;17,5
2-1-2021 07:15:00;6,5;4,7;1,8;21,5
2-1-2021 07:30:00;6,9;4,6;1,7;19,5
2-1-2021 07:45:00;6,5;4,8;1,8;18
2-1-2021 08:00:00;6,6;4,5;1,8;22
2-1-2021 08:15:00;7,2;4,9;1,8;19,5
2-1-2021 08:30:00;6,8;4,9;1,8;19
2-1-2021 08:45:00;6,9;4,6;1,8;21,5
2-1-2021 09:00:00;5,9;4,3;1,8;16,5
2-1-2021 09:15:00;6,9;4,4;1,8;20
2-1-2021 09:30:00;6,4;4,2;1,8;19
2-1-2021 09:45:00;6,6;4,5;1,8;16,5
2-1-2021 10:00:00;6,9;4,3;1,7;19,5
2-1-2021 10:15:00;7,9;4,4;1,7;20
2-1-2021 10:30:00;6,3;4,5;1,7;16,5
2-1-2021 10:45:00;6,5;4,3;1,6;20
2-1-2021 11:00:00;6,4;4,5;1,7;18,5
2-1-2021 11:15:00;6;4,4;1,6;18
2-1-2021 11:30:00;6,6;4,3;1,7;19,5
2-1-2021 11:45:00;6,4;4,2;1,7;19
2-1-2021 12:00:00;6,6;4,3;1,8;16,5
2-1-2021 12:15:00;6,1;4,3;2;20
2-1-2021 12:30:00;6,7;4,3;1,9;18,5
2-1-2021 12:45:00;6,3;4,4;2,2;16,5
2-1-2021 13:00:00;6,9;4,5;2;20,5
2-1-2021 13:15:00;6;4,2;1,9;18
2-1-2021 13:30:00;7,1;4,3;1,9;17,5
2-1-2021 13:45:00;7,6;4,3;2;18,5
2-1-2021 14:00:00;7,4;4,3;1,9;20,5
2-1-2021 14:15:00;6,1;4,2;2;17
2-1-2021 14:30:00;6,2;4,5;2,1;19
2-1-2021 14:45:00;6,4;4,9;1,9;18
2-1-2021 15:00:00;6,1;4,5;2;17,5
2-1-2021 15:15:00;6,5;4,2;2;20,5
2-1-2021 15:30:00;5,9;4,4;1,9;16,5
2-1-2021 15:45:00;6,7;4,3;2;19,5
2-1-2021 16:00:00;6,2;4,2;2,1;20
2-1-2021 16:15:00;6,8;4,3;2;17,5
2-1-2021 16:30:00;5,8;4,4;2;21,5
2-1-2021 16:45:00;6,6;4,4;2,1;21
2-1-2021 17:00:00;6,6;4,6;2,1;17,5
2-1-2021 17:15:00;6,8;4,8;1,8;20,5
2-1-2021 17:30:00;6,5;4,7;1,7;19,5
2-1-2021 17:45:00;6,5;4,6;1,8;18
2-1-2021 18:00:00;6,7;4,7;1,8;21,5
2-1-2021 18:15:00;7,1;4,7;1,8;20
2-1-2021 18:30:00;6,6;4,6;1,8;18
2-1-2021 18:45:00;6,3;4,8;2,1;21,5
2-1-2021 19:00:00;6,9;5,2;1,7;18,5
2-1-2021 19:15:00;6,9;5;1,8;21,5
2-1-2021 19:30:00;6,8;4,7;1,8;18
2-1-2021 19:45:00;6,1;4,7;1,8;23
2-1-2021 20:00:00;7,1;4,6;1,8;19
2-1-2021 20:15:00;6,7;4,6;1,8;21
2-1-2021 20:30:00;7,3;4,7;1,8;21
2-1-2021 20:45:00;6,2;4,9;1,8;19
2-1-2021 21:00:00;7,2;4,8;1,8;18,5
2-1-2021 21:15:00;6,7;4,7;1,7;21
2-1-2021 21:30:00;6,3;4,7;1,8;18
2-1-2021 21:45:00;7;4,8;1,8;22
2-1-2021 22:00:00;6,3;4,7;1,8;19,5
2-1-2021 22:15:00;7,1;4,7;1,8;18
2-1-2021 22:30:00;7,6;4,7;1,8;22
2-1-2021 22:45:00;7,8;4,8;1,8;18
2-1-2021 23:00:00;6,3;5,2;1,8;19
2-1-2021 23:15:00;6,9;4,8;1,8;19
2-1-2021 23:30:00;6,7;4,6;1,8;20
2-1-2021 23:45:00;7,1;4,7;1,7;19,5
3-1-2021 00:00:00;7,2;4,7;1,9;17;1163,06
3-1-2021 00:15:00;8;4,7;1,8;19,5
3-1-2021 00:30:00;11,4;4,8;1,8;18,5
3-1-2021 00:45:00;16,7;4,8;2,1;18,5
3-1-2021 01:00:00;8,7;4,8;1,8;21
3-1-2021 01:15:00;6,6;4,6;1,8;18
3-1-2021 01:30:00;7,5;4,7;1,8;17,5
3-1-2021 01:45:00;7,1;4,8;1,7;21
3-1-2021 02:00:00;7,3;4,5;1,8;17,5
3-1-2021 02:15:00;7,2;5;1,7;19
3-1-2021 02:30:00;6,9;4,8;1,8;20
3-1-2021 02:45:00;7,5;5;1,8;18
3-1-2021 03:00:00;6,9;4,8;1,8;19,5
3-1-2021 03:15:00;7,5;4,6;1,8;19,5
3-1-2021 03:30:00;6,8;4,7;1,8;17,5
3-1-2021 03:45:00;7,6;4,7;1,7;20
3-1-2021 04:00:00;7,1;4,7;1,8;19
3-1-2021 04:15:00;7,7;4,9;1,8;20
3-1-2021 04:30:00;6,4;4,9;1,7;19,5
3-1-2021 04:45:00;7,1;4,7;1,8;17
3-1-2021 05:00:00;6,7;4,7;1,8;20
3-1-2021 05:15:00;6,8;4,6;1,8;18,5
3-1-2021 05:30:00;6,6;4,7;1,8;19
3-1-2021 05:45:00;6,5;4,6;1,8;21
3-1-2021 06:00:00;7;4,8;1,7;18
3-1-2021 06:15:00;7,6;5;1,8;21,5
3-1-2021 06:30:00;8,3;5,1;1,8;20
3-1-2021 06:45:00;7,3;4,9;1,9;18
3-1-2021 07:00:00;8,2;4,5;1,8;21,5
3-1-2021 07:15:00;6,7;4,7;1,8;18
3-1-2021 07:30:00;7,1;4,6;1,8;21,5
3-1-2021 07:45:00;6,4;4,8;1,8;19,5
3-1-2021 08:00:00;7;4,7;1,8;18
3-1-2021 08:15:00;6,8;4,8;1,8;22,5
3-1-2021 08:30:00;7,1;4,8;1,7;19,5
3-1-2021 08:45:00;6,7;4,6;1,8;21,5
3-1-2021 09:00:00;6,7;4,4;1,8;21
3-1-2021 09:15:00;6,5;4,4;1,7;17
3-1-2021 09:30:00;6,6;4,2;1,8;19
3-1-2021 09:45:00;6,9;4,3;1,7;19,5
3-1-2021 10:00:00;7,3;4,4;1,9;16,5
3-1-2021 10:15:00;7,7;4,9;1,8;19,5
3-1-2021 10:30:00;6,6;4,4;1,7;18
3-1-2021 10:45:00;6,7;4,3;1,8;17,5
3-1-2021 11:00:00;6,2;4,2;1,8;20,5
3-1-2021 11:15:00;6,2;4,3;1,7;18
3-1-2021 11:30:00;6,8;4,3;1,6;16,5
3-1-2021 11:45:00;6,3;4,4;1,7;21
3-1-2021 12:00:00;6,8;4,4;1,8;18,5
3-1-2021 12:15:00;6,1;4,4;2;18
3-1-2021 12:30:00;6,8;4,2;3,1;19,5
3-1-2021 12:45:00;6,4;4,2;3,4;19,5
3-1-2021 13:00:00;6,8;4,3;2,6;19,5
3-1-2021 13:15:00;6;4,1;1,9;17,5
3-1-2021 13:30:00;6,8;4,2;2;17,5
3-1-2021 13:45:00;6,3;4,4;1,9;20
3-1-2021 14:00:00;6,8;4,4;2;18
3-1-2021 14:15:00;6,4;4,5;2,7;17
3-1-2021 14:30:00;6,3;4,2;3,4;21
3-1-2021 14:45:00;6,7;4,4;2,7;17
3-1-2021 15:00:00;6,2;4,9;2;20
3-1-2021 15:15:00;6,9;4,1;2,1;17
3-1-2021 15:30:00;6,1;4,3;2,1;17,5
3-1-2021 15:45:00;6,6;4,2;2,1;20
3-1-2021 16:00:00;6,4;4,4;3,1;17
3-1-2021 16:15:00;6,9;4,4;3,5;21
3-1-2021 16:30:00;6,5;4,3;2,4;19
3-1-2021 16:45:00;6,6;4,3;2;18,5
3-1-2021 17:00:00;6,5;4,5;2;22
3-1-2021 17:15:00;7,2;4,7;1,8;17,5
3-1-2021 17:30:00;6,9;4,6;1,7;22,5
3-1-2021 17:45:00;6,9;4,7;1,8;18,5
3-1-2021 18:00:00;6,7;4,8;1,8;19,5
3-1-2021 18:15:00;6,6;4,7;1,8;21
3-1-2021 18:30:00;7,2;4,6;2;19
3-1-2021 18:45:00;6,8;4,6;1,7;21
3-1-2021 19:00:00;7,1;4,7;1,8;20,5
3-1-2021 19:15:00;6,6;4,6;1,8;18
3-1-2021 19:30:00;7,2;5,2;1,8;22
3-1-2021 19:45:00;6,5;5;1,8;19,5
3-1-2021 20:00:00;7,3;4,6;1,8;18,5
3-1-2021 20:15:00;7,8;4,7;1,8;21,5
3-1-2021 20:30:00;7,9;5,2;1,8;19,5
3-1-2021 20:45:00;6,7;4,8;1,8;18,5
3-1-2021 21:00:00;6,9;4,7;1,7;22
3-1-2021 21:15:00;6,5;4,6;1,9;18
3-1-2021 21:30:00;7;4,9;1,8;22
3-1-2021 21:45:00;6,8;4,7;1,7;20
3-1-2021 22:00:00;7;4,9;1,8;20,5
3-1-2021 22:15:00;8,2;4,7;1,8;20,5
3-1-2021 22:30:00;7,7;4,7;1,8;19
3-1-2021 22:45:00;7,1;4,7;1,7;17,5
3-1-2021 23:00:00;6,8;4,6;1,8;21
3-1-2021 23:15:00;7,5;5;1,7;19
3-1-2021 23:30:00;7,2;4,6;1,8;17,5
3-1-2021 23:45:00;7,3;4,6;1,8;21
4-1-2021 00:00:00;7,2;4,8;1,8;18;3141,37
4-1-2021 00:15:00;7,6;4,5;2;19,5
4-1-2021 00:30:00;7,2;4,6;1,8;20
4-1-2021 00:45:00;7,4;4,7;1,7;18,5
4-1-2021 01:00:00;7,3;4,9;1,8;18
4-1-2021 01:15:00;6,9;4,5;1,8;20
4-1-2021 01:30:00;7,9;4,5;1,8;18,5
4-1-2021 01:45:00;7,1;4,5;1,8;21
4-1-2021 02:00:00;7,9;4,5;1,8;19,5
4-1-2021 02:15:00;8,2;5;1,8;20
4-1-2021 02:30:00;7,6;4,7;1,8;19
4-1-2021 02:45:00;7,6;4,8;1,8;18,5
4-1-2021 03:00:00;7,4;4,7;1,8;21
4-1-2021 03:15:00;8,7;4,9;1,8;17,5
4-1-2021 03:30:00;7,3;4,6;1,8;21
4-1-2021 03:45:00;7,8;5;1,8;20
4-1-2021 04:00:00;7,1;4,7;1,8;17,5
4-1-2021 04:15:00;7,8;4,7;2,4;21
4-1-2021 04:30:00;7,9;4,7;3,6;18,5
4-1-2021 04:45:00;9,1;4,8;3,6;19,5
4-1-2021 05:00:00;13,1;4,9;3,7;51
4-1-2021 05:15:00;17;8,5;3,9;65,5
4-1-2021 05:30:00;19,1;15,3;3,8;71
4-1-2021 05:45:00;18,3;12,9;4,3;76
4-1-2021 06:00:00;19;12,3;5,4;82
4-1-2021 06:15:00;18,6;12,2;4,7;79
4-1-2021 06:30:00;18,7;12,8;3,5;82,5
4-1-2021 06:45:00;18,1;12,9;3,5;80
4-1-2021 07:00:00;18,5;14,6;4,8;81,5
4-1-2021 07:15:00;18;18,2;5,9;83
4-1-2021 07:30:00;19;18,6;6,7;81,5
4-1-2021 07:45:00;18,5;19,6;8;80
4-1-2021 08:00:00;21;19,6;8,1;83
4-1-2021 08:15:00;22,9;18,3;8,3;79,5
4-1-2021 08:30:00;23,8;21,8;8,2;80,5
4-1-2021 08:45:00;23,2;22,5;8,7;84,5
4-1-2021 09:00:00;23,5;21,8;9,1;81
4-1-2021 09:15:00;23;25,2;9;84,5
4-1-2021 09:30:00;21,7;24,4;9,6;80
4-1-2021 09:45:00;22,4;23,7;9,3;82,5
4-1-2021 10:00:00;21,2;23;9;81
4-1-2021 10:15:00;22,4;21,6;9,6;79,5
4-1-2021 10:30:00;22,3;22,4;9,2;82
4-1-2021 10:45:00;22,5;23,1;9,3;81,5
4-1-2021 11:00:00;21,1;22,2;9;79
4-1-2021 11:15:00;23,2;23,8;8,6;83
4-1-2021 11:30:00;20,9;23,9;9,1;81
4-1-2021 11:45:00;23,4;23,6;9,6;78
4-1-2021 12:00:00;23,8;23,3;9,7;81,5
4-1-2021 12:15:00;24,2;23,7;9,5;80,5
4-1-2021 12:30:00;22,4;22;9,3;80
4-1-2021 12:45:00;22,9;23,2;9,2;82,5
4-1-2021 13:00:00;22,5;24,2;9,1;80
4-1-2021 13:15:00;24,2;23,3;9,1;78
4-1-2021 13:30:00;25;22,9;9,1;82,5
4-1-2021 13:45:00;24,6;23,2;8,6;78,5
4-1-2021 14:00:00;23,2;23,3;8,5;81,5
4-1-2021 14:15:00;24,4;23;8,5;82
4-1-2021 14:30:00;24,1;22,6;8,5;81
4-1-2021 14:45:00;24;24;8,4;79
4-1-2021 15:00:00;22,1;22,9;8,7;82
4-1-2021 15:15:00;22,6;20,4;8,9;79,5
4-1-2021 15:30:00;20,8;19,6;8,7;79,5
4-1-2021 15:45:00;20,7;18,5;8,8;81,5
4-1-2021 16:00:00;20;17,8;8,9;78,5
4-1-2021 16:15:00;21;16,5;7,9;82
4-1-2021 16:30:00;20,4;17,2;7,3;82
4-1-2021 16:45:00;20,8;16,8;7,4;80,5
4-1-2021 17:00:00;20,2;16,6;6;79
4-1-2021 17:15:00;21,1;15,1;5,3;82
4-1-2021 17:30:00;20,6;15,2;4,8;79,5
4-1-2021 17:45:00;21,3;14,7;4,8;79,5
4-1-2021 18:00:00;20,4;13,8;4,6;83
4-1-2021 18:15:00;20,8;13,9;4,5;80,5
4-1-2021 18:30:00;21,2;13,7;4,4;82
4-1-2021 18:45:00;26,5;14,2;4,2;83,5
4-1-2021 19:00:00;16,5;14,2;4,3;80
4-1-2021 19:15:00;15;13,9;3,2;76,5
4-1-2021 19:30:00;12,8;14;2,6;72,5
4-1-2021 19:45:00;13,4;13,8;2,3;70,5
4-1-2021 20:00:00;14;14,1;2;73,5
4-1-2021 20:15:00;14,7;6,7;1,9;71
4-1-2021 20:30:00;13,1;6;2;70,5
4-1-2021 20:45:00;13,2;5,2;2,2;74
4-1-2021 21:00:00;13,3;5,2;2;70
4-1-2021 21:15:00;13,3;5,2;1,9;73
4-1-2021 21:30:00;13,3;5,5;2;72
4-1-2021 21:45:00;12,8;5,3;1,9;71
4-1-2021 22:00:00;13,9;5,3;2;72
4-1-2021 22:15:00;13,5;5,2;2;69
4-1-2021 22:30:00;13,3;5,6;2;71
4-1-2021 22:45:00;12,6;5,5;1,9;67,5
4-1-2021 23:00:00;10,3;5,2;2;19,5
4-1-2021 23:15:00;9,2;5,3;1,9;20
4-1-2021 23:30:00;11,3;5,4;2;18
4-1-2021 23:45:00;11,1;5,2;1,9;21
5-1-2021 00:00:00;11,1;5,3;2;17;3195,11
5-1-2021 00:15:00;9;5,1;1,9;21
5-1-2021 00:30:00;9,6;5,3;2;19,5
5-1-2021 00:45:00;9;5,1;2;17,5
5-1-2021 01:00:00;9,6;5,3;1,9;20,5
5-1-2021 01:15:00;9;5,3;1,9;18
5-1-2021 01:30:00;9,4;5,4;2;20
5-1-2021 01:45:00;8,8;5;2;20
5-1-2021 02:00:00;9,3;5,1;1,9;17,5
5-1-2021 02:15:00;8,9;5,6;2;19,5
5-1-2021 02:30:00;9,5;5,2;2;20
5-1-2021 02:45:00;8,7;5,2;2,2;17,5
5-1-2021 03:00:00;9,9;5,2;2;20,5
5-1-2021 03:15:00;10,2;5;1,9;17,5
5-1-2021 03:30:00;9,7;5,1;2;21
5-1-2021 03:45:00;9,9;5,2;1,9;19
5-1-2021 04:00:00;10,2;5,1;2;17,5
5-1-2021 04:15:00;8,9;5,1;1,9;22
5-1-2021 04:30:00;9,7;5,2;2;18
5-1-2021 04:45:00;10,3;5,4;2;20
5-1-2021 05:00:00;13,3;5;2;49,5
5-1-2021 05:15:00;18,5;9,2;2,3;68
5-1-2021 05:30:00;20,6;13,4;2,9;71,5
5-1-2021 05:45:00;20,8;13,2;4,8;71,5
5-1-2021 06:00:00;21,1;13,1;4,8;71
5-1-2021 06:15:00;20,4;13,8;3,9;85,5
5-1-2021 06:30:00;20,8;13,9;4;84,5
5-1-2021 06:45:00;20,3;13,8;4;85,5
5-1-2021 07:00:00;21,5;15,3;5,2;85,5
5-1-2021 07:15:00;21,7;16,4;6,1;84,5
5-1-2021 07:30:00;22,3;18,3;6,2;83
5-1-2021 07:45:00;22;19;6,6;81
5-1-2021 08:00:00;22,7;19,8;6,4;84,5
5-1-2021 08:15:00;22,6;19,9;6,4;82
5-1-2021 08:30:00;24,1;23,8;6,7;83
5-1-2021 08:45:00;22,9;25,2;6,8;83,5
5-1-2021 09:00:00;22,1;26,1;6,5;82,5
5-1-2021 09:15:00;24,3;29,1;6,6;84
5-1-2021 09:30:00;26,2;27,5;6,6;83,5
5-1-2021 09:45:00;24,2;27,1;6,6;81
5-1-2021 10:00:00;25,4;26,9;7,8;82
5-1-2021 10:15:00;24,5;26,6;7,5;83
5-1-2021 10:30:00;25,4;26,6;7,7;79,5
5-1-2021 10:45:00;26,2;26,7;7,3;82,5
5-1-2021 11:00:00;25,5;25,6;6,7;80,5
5-1-2021 11:15:00;24,1;23,7;6,2;80
5-1-2021 11:30:00;24,1;24,7;6;82
5-1-2021 11:45:00;24,7;24,9;6,4;81
5-1-2021 12:00:00;26,7;24,5;6,8;83,5
5-1-2021 12:15:00;31;23,1;7,6;82,5
5-1-2021 12:30:00;24,7;22,1;6,5;81
5-1-2021 12:45:00;24,3;22,1;6,6;83,5
5-1-2021 13:00:00;24,1;22,6;6,7;83
5-1-2021 13:15:00;24,5;21,5;6,9;81
5-1-2021 13:30:00;23,4;22,4;5,9;83
5-1-2021 13:45:00;23;21,7;6,8;82,5
5-1-2021 14:00:00;21;22;7,1;79,5
5-1-2021 14:15:00;21,7;21,1;7,2;82,5
5-1-2021 14:30:00;20,8;21,3;7,4;80
5-1-2021 14:45:00;21,3;20,9;7,8;79
5-1-2021 15:00:00;20,4;21;7,7;81,5
5-1-2021 15:15:00;21,8;20,7;7,1;80
5-1-2021 15:30:00;24,9;19,8;6,9;81
5-1-2021 15:45:00;25,1;19,6;6,6;82
5-1-2021 16:00:00;22,7;18,4;7,2;79
5-1-2021 16:15:00;21,8;18,1;7,1;83
5-1-2021 16:30:00;21,1;17,8;6,8;82,5
5-1-2021 16:45:00;20,4;17,4;6;82,5
5-1-2021 17:00:00;19,7;17,5;5,5;80
5-1-2021 17:15:00;20,1;17;5,4;80
5-1-2021 17:30:00;19,4;16,7;4,2;81
5-1-2021 17:45:00;19,9;15,3;3,3;82,5
5-1-2021 18:00:00;20,4;15,2;3,6;82,5
5-1-2021 18:15:00;20,7;15,5;3,6;80,5
5-1-2021 18:30:00;18,5;14,9;3,5;81,5
5-1-2021 18:45:00;17,9;14,9;3,1;77,5
5-1-2021 19:00:00;9,9;14,9;3,1;71
5-1-2021 19:15:00;10,1;14,7;2,5;73,5
5-1-2021 19:30:00;14;14,5;1,7;73
5-1-2021 19:45:00;14;14,4;1,5;72
5-1-2021 20:00:00;9,3;15,6;1,2;73,5
5-1-2021 20:15:00;9,6;6,5;1,2;72
5-1-2021 20:30:00;9,1;5,7;1,1;75
5-1-2021 20:45:00;9,8;5,3;1,2;73,5
5-1-2021 21:00:00;9,7;5,2;1,1;69
5-1-2021 21:15:00;10,4;5,3;1,1;71,5
5-1-2021 21:30:00;8,9;5,2;1,2;70,5
5-1-2021 21:45:00;9,7;5,4;1,2;69,5
5-1-2021 22:00:00;9,1;5,2;1,1;74
5-1-2021 22:15:00;10,3;5,9;1,2;71
5-1-2021 22:30:00;9,4;5,5;1,1;69,5
5-1-2021 22:45:00;9,1;5,2;1,1;71,5
5-1-2021 23:00:00;6,7;5,3;1,1;19,5
5-1-2021 23:15:00;6,7;5,1;1,2;18
5-1-2021 23:30:00;6,7;5,4;1,2;21
5-1-2021 23:45:00;7;5,1;1,1;17,5
6-1-2021 00:00:00;7;5,4;1,2;19,5;3028,82
6-1-2021 00:15:00;7;5,2;1,1;19,5
6-1-2021 00:30:00;6,5;5,5;1,1;17,5
6-1-2021 00:45:00;7;5,1;1,3;20
6-1-2021 01:00:00;7,6;5,2;1,3;20
6-1-2021 01:15:00;7,8;5,1;1,1;16,5
6-1-2021 01:30:00;7,9;5,2;1,1;21
6-1-2021 01:45:00;6,8;5,1;1,2;19,5
6-1-2021 02:00:00;7,7;5,3;1,2;17,5
6-1-2021 02:15:00;7;5,3;1,1;20,5
6-1-2021 02:30:00;7,8;5,3;1,1;19
6-1-2021 02:45:00;7;5,7;1,2;18
6-1-2021 03:00:00;8;5,1;1,1;20,5
6-1-2021 03:15:00;7,3;5,1;1,2;18
6-1-2021 03:30:00;8;5,1;1,1;21
6-1-2021 03:45:00;8,8;5,2;1,3;18
6-1-2021 04:00:00;9,2;5,3;1,1;21
6-1-2021 04:15:00;8,9;5,3;1,1;18,5
6-1-2021 04:30:00;9,4;5,3;1,2;17
6-1-2021 04:45:00;9,3;5;1,2;21
6-1-2021 05:00:00;11,6;5,3;1,2;46
6-1-2021 05:15:00;17,2;7,7;2;67
6-1-2021 05:30:00;20;13,6;3;72,5
6-1-2021 05:45:00;19,4;12,1;3,1;69,5
6-1-2021 06:00:00;19,9;11,3;3,2;71
6-1-2021 06:15:00;18,9;11,9;3,2;71,5
6-1-2021 06:30:00;19,6;12,4;3,2;69,5
6-1-2021 06:45:00;19;12,5;3,3;80,5
